Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_225_613,VSS,Metal1,350.7400,901.2510,0.000194
FILLER_225_558,VSS,Metal1,319.7600,901.6000,0.000186
FILLER_225_513,VSS,Metal1,295.7330,901.1380,0.000192
FILLER_225_497,VSS,Metal1,286.7730,901.1380,0.000192
FILLER_225_419,VSS,Metal1,241.6400,901.6000,0.000189
FILLER_225_417,VSS,Metal1,240.8000,901.6000,0.000189
FILLER_225_406,VSS,Metal1,234.6400,901.6000,0.000189
FILLER_225_398,VSS,Metal1,231.3330,901.1380,0.000189
FILLER_225_348,VSS,Metal1,202.1600,901.6000,0.000171
FILLER_225_344,VSS,Metal1,200.1000,901.2510,0.000170
FILLER_225_338,VSS,Metal1,196.2800,901.6000,0.000170
FILLER_225_329,VSS,Metal1,191.2400,901.6000,0.000170
FILLER_225_325,VSS,Metal1,189.4600,901.2510,0.000170
FILLER_225_317,VSS,Metal1,185.9730,901.1380,0.000166
FILLER_225_301,VSS,Metal1,179.1520,901.0520,0.000158
FILLER_225_291,VSS,Metal1,170.2400,901.6000,0.000158
FILLER_225_287,VSS,Metal1,168.1800,901.2510,0.000158
FILLER_225_270,VSS,Metal1,158.2000,901.6000,0.000159
FILLER_225_268,VSS,Metal1,157.3600,901.6000,0.000159
FILLER_225_260,VSS,Metal1,154.0530,901.1380,0.000159
FILLER_225_229,VSS,Metal1,135.5200,901.6000,0.000156
FILLER_225_225,VSS,Metal1,133.4600,901.2510,0.000156
FILLER_225_209,VSS,Metal1,124.0400,901.6000,0.000147
FILLER_225_207,VSS,Metal1,123.2000,901.6000,0.000147
FILLER_225_203,VSS,Metal1,121.1400,901.2510,0.000147
FILLER_225_173,VSS,Metal1,103.8800,901.6000,0.000143
FILLER_225_169,VSS,Metal1,102.1000,901.2510,0.000143
FILLER_225_142,VSS,Metal1,86.5200,901.6000,0.000138
FILLER_225_139,VSS,Metal1,84.8400,901.6000,0.000137
