Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_148_788,VDD,Metal1,448.2800,599.7600,4.999596
FILLER_148_786,VDD,Metal1,447.4400,599.7600,4.999596
FILLER_148_771,VDD,Metal1,438.7600,599.7600,4.999591
FILLER_148_769,VDD,Metal1,437.9200,599.7600,4.999585
FILLER_148_733,VDD,Metal1,417.7600,599.7600,4.999584
FILLER_148_652,VDD,Metal1,373.3400,599.3275,4.999582
FILLER_148_597,VDD,Metal1,342.5400,599.3275,4.999586
FILLER_148_586,VDD,Metal1,335.1600,599.7600,4.999607
FILLER_148_556,VDD,Metal1,318.3600,599.7600,4.999600
FILLER_148_554,VDD,Metal1,317.5200,599.7600,4.999600
FILLER_148_527,VDD,Metal1,302.1200,599.7600,4.999600
FILLER_148_521,VDD,Metal1,299.9800,599.3275,4.999600
FILLER_148_479,VDD,Metal1,275.5200,599.7600,4.999606
FILLER_148_459,VDD,Metal1,264.0400,599.7600,4.999614
FILLER_148_457,VDD,Metal1,263.2000,599.7600,4.999614
FILLER_148_389,VDD,Metal1,224.8400,599.7600,4.999653
FILLER_148_387,VDD,Metal1,224.0000,599.7600,4.999653
FILLER_148_376,VDD,Metal1,217.5600,599.7600,4.999653
FILLER_148_374,VDD,Metal1,216.7200,599.7600,4.999665
FILLER_148_336,VDD,Metal1,195.1600,599.7600,4.999692
FILLER_148_334,VDD,Metal1,194.3200,599.7600,4.999692
FILLER_148_330,VDD,Metal1,193.0200,599.3275,4.999693
FILLER_148_314,VDD,Metal1,182.8400,599.7600,4.999694
FILLER_148_310,VDD,Metal1,181.8200,599.3275,4.999694
FILLER_148_304,VDD,Metal1,177.2400,599.7600,4.999714
FILLER_148_302,VDD,Metal1,176.4000,599.7600,4.999714
FILLER_148_298,VDD,Metal1,175.1000,599.3275,4.999713
FILLER_148_283,VDD,Metal1,165.7600,599.7600,4.999701
FILLER_148_279,VDD,Metal1,164.4600,599.3275,4.999701
FILLER_148_271,VDD,Metal1,161.2265,599.1830,4.999700
FILLER_148_257,VDD,Metal1,150.9200,599.7600,4.999699
FILLER_148_177,VDD,Metal1,106.4000,599.7600,4.999710
FILLER_148_174,VDD,Metal1,104.4400,599.7600,4.999710
FILLER_148_172,VDD,Metal1,103.6000,599.7600,4.999710
FILLER_148_136,VDD,Metal1,83.4400,599.7600,4.999715
FILLER_148_97,VDD,Metal1,63.7865,599.1830,4.999752
FILLER_148_87,VDD,Metal1,56.0000,599.7600,4.999753
FILLER_148_79,VDD,Metal1,53.7065,599.1830,4.999753
FILLER_148_63,VDD,Metal1,47.0880,599.0680,4.999776
FILLER_148_54,VDD,Metal1,37.2400,599.7600,4.999777
FILLER_148_45,VDD,Metal1,32.2000,599.7600,4.999778
FILLER_148_37,VDD,Metal1,30.1865,599.1830,4.999778
FILLER_148_2,VDD,Metal1,9.3400,599.3275,4.999796
FILLER_147_1608,VDD,Metal1,907.4800,591.9200,4.999610
FILLER_147_1606,VDD,Metal1,906.6400,591.9200,4.999610
FILLER_147_1542,VDD,Metal1,888.8750,592.7340,4.999610
FILLER_147_1536,VDD,Metal1,868.3800,592.3525,4.999610
FILLER_147_1472,VDD,Metal1,849.6750,592.7340,4.999610
FILLER_147_1466,VDD,Metal1,829.1800,592.3525,4.999610
FILLER_147_1402,VDD,Metal1,810.4750,592.7340,4.999610
FILLER_147_1396,VDD,Metal1,789.9800,592.3525,4.999611
FILLER_147_1332,VDD,Metal1,771.2750,592.7340,4.999610
FILLER_147_1328,VDD,Metal1,750.9600,591.9200,4.999606
FILLER_147_1312,VDD,Metal1,746.5280,592.6120,4.999606
FILLER_147_1303,VDD,Metal1,736.6800,591.9200,4.999598
FILLER_147_1299,VDD,Metal1,735.6600,592.3525,4.999597
FILLER_147_1283,VDD,Metal1,730.2880,592.6120,4.999597
FILLER_147_1259,VDD,Metal1,712.0400,591.9200,4.999565
FILLER_147_1200,VDD,Metal1,680.2200,592.3525,4.999563
FILLER_147_1180,VDD,Metal1,667.8000,591.9200,4.999554
FILLER_147_1130,VDD,Metal1,640.0800,591.9200,4.999592
FILLER_147_1122,VDD,Metal1,637.7865,592.4965,4.999593
FILLER_147_1119,VDD,Metal1,633.6400,591.9200,4.999592
FILLER_147_1115,VDD,Metal1,632.6200,592.3525,4.999592
FILLER_147_1049,VDD,Metal1,594.4400,591.9200,4.999579
FILLER_147_1045,VDD,Metal1,593.4200,592.3525,4.999579
FILLER_147_1037,VDD,Metal1,590.1865,592.4965,4.999579
FILLER_147_1022,VDD,Metal1,579.3200,591.9200,4.999518
FILLER_147_1020,VDD,Metal1,578.4800,591.9200,4.999518
FILLER_147_990,VDD,Metal1,561.4000,591.9200,4.999513
FILLER_147_982,VDD,Metal1,559.3865,592.4965,4.999513
FILLER_147_976,VDD,Metal1,554.7800,592.3525,4.999513
FILLER_147_968,VDD,Metal1,551.5465,592.4965,4.999513
FILLER_147_936,VDD,Metal1,531.1600,591.9200,4.999521
FILLER_147_919,VDD,Metal1,521.6400,591.9200,4.999536
FILLER_147_917,VDD,Metal1,520.8000,591.9200,4.999536
FILLER_147_909,VDD,Metal1,516.0400,591.9200,4.999536
FILLER_147_907,VDD,Metal1,515.2000,591.9200,4.999536
FILLER_147_893,VDD,Metal1,507.0800,591.9200,4.999536
FILLER_147_842,VDD,Metal1,478.5200,591.9200,4.999597
FILLER_147_836,VDD,Metal1,476.3800,592.3525,4.999570
FILLER_147_825,VDD,Metal1,469.0000,591.9200,4.999569
FILLER_147_813,VDD,Metal1,463.5000,592.3525,4.999569
FILLER_147_772,VDD,Metal1,439.6000,591.9200,4.999566
FILLER_147_710,VDD,Metal1,405.8200,592.3525,4.999570
FILLER_147_667,VDD,Metal1,381.7400,592.3525,4.999600
FILLER_147_632,VDD,Metal1,360.9200,591.9200,4.999627
FILLER_147_621,VDD,Metal1,354.7600,591.9200,4.999627
FILLER_147_588,VDD,Metal1,337.5000,592.3525,4.999640
FILLER_147_562,VDD,Metal1,321.7200,591.9200,4.999637
FILLER_147_521,VDD,Metal1,299.0400,591.9200,4.999613
FILLER_147_475,VDD,Metal1,273.0000,591.9200,4.999560
FILLER_147_400,VDD,Metal1,232.2200,592.3525,4.999553
FILLER_147_369,VDD,Metal1,213.9200,591.9200,4.999556
FILLER_147_354,VDD,Metal1,205.2400,591.9200,4.999556
FILLER_147_352,VDD,Metal1,204.4000,591.9200,4.999556
FILLER_147_334,VDD,Metal1,194.0400,591.9200,4.999663
FILLER_147_330,VDD,Metal1,193.0200,592.3525,4.999663
FILLER_147_323,VDD,Metal1,188.1600,591.9200,4.999670
FILLER_147_319,VDD,Metal1,186.8600,592.3525,4.999671
FILLER_147_311,VDD,Metal1,183.6265,592.4965,4.999671
FILLER_147_279,VDD,Metal1,163.2400,591.9200,4.999670
FILLER_147_277,VDD,Metal1,162.4000,591.9200,4.999670
FILLER_147_247,VDD,Metal1,145.3200,591.9200,4.999669
FILLER_147_220,VDD,Metal1,130.2000,591.9200,4.999633
FILLER_147_212,VDD,Metal1,128.1865,592.4965,4.999633
FILLER_147_209,VDD,Metal1,124.0400,591.9200,4.999631
FILLER_147_205,VDD,Metal1,123.0200,592.3525,4.999631
FILLER_147_199,VDD,Metal1,118.4400,591.9200,4.999631
FILLER_147_190,VDD,Metal1,113.4000,591.9200,4.999631
FILLER_147_174,VDD,Metal1,109.2480,592.6120,4.999630
FILLER_147_150,VDD,Metal1,91.0000,591.9200,4.999628
FILLER_147_102,VDD,Metal1,65.3400,592.3525,4.999650
FILLER_147_88,VDD,Metal1,56.2800,591.9200,4.999653
FILLER_147_74,VDD,Metal1,48.4400,591.9200,4.999653
FILLER_147_72,VDD,Metal1,47.6000,591.9200,4.999653
FILLER_147_69,VDD,Metal1,45.6400,591.9200,4.999653
FILLER_147_67,VDD,Metal1,44.8000,591.9200,4.999654
FILLER_147_63,VDD,Metal1,43.5000,592.3525,4.999654
FILLER_147_33,VDD,Metal1,25.4800,591.9200,4.999664
FILLER_147_31,VDD,Metal1,24.6400,591.9200,4.999664
FILLER_147_25,VDD,Metal1,21.0000,591.9200,4.999665
FILLER_147_10,VDD,Metal1,12.8800,591.9200,4.999665
FILLER_147_2,VDD,Metal1,10.5865,592.4965,4.999665
FILLER_146_1609,VDD,Metal1,908.3200,591.9200,4.999610
FILLER_146_1577,VDD,Metal1,899.4755,591.1510,4.999610
FILLER_146_1571,VDD,Metal1,887.9800,591.4875,4.999610
FILLER_146_1507,VDD,Metal1,869.2750,591.1055,4.999610
FILLER_146_1501,VDD,Metal1,848.7800,591.4875,4.999610
FILLER_146_1437,VDD,Metal1,830.0750,591.1055,4.999610
FILLER_146_1431,VDD,Metal1,809.5800,591.4875,4.999610
FILLER_146_1367,VDD,Metal1,790.8750,591.1055,4.999610
FILLER_146_1363,VDD,Metal1,770.5600,591.9200,4.999610
FILLER_146_1355,VDD,Metal1,768.2665,591.3430,4.999610
FILLER_146_1323,VDD,Metal1,757.2355,591.1510,4.999609
FILLER_146_1305,VDD,Metal1,739.0200,591.4875,4.999604
FILLER_146_1294,VDD,Metal1,731.6400,591.9200,4.999597
FILLER_146_1290,VDD,Metal1,730.6200,591.4875,4.999597
FILLER_146_1248,VDD,Metal1,706.1600,591.9200,4.999563
FILLER_146_1229,VDD,Metal1,695.2400,591.9200,4.999563
FILLER_146_1227,VDD,Metal1,694.4000,591.9200,4.999563
FILLER_146_1204,VDD,Metal1,682.4600,591.4875,4.999563
FILLER_146_1188,VDD,Metal1,677.0880,591.2280,4.999563
FILLER_146_1100,VDD,Metal1,625.4665,591.3430,4.999592
FILLER_146_1084,VDD,Metal1,614.0400,591.9200,4.999587
FILLER_146_1080,VDD,Metal1,613.0200,591.4875,4.999587
FILLER_146_1044,VDD,Metal1,594.1065,591.3430,4.999580
FILLER_146_1034,VDD,Metal1,586.3200,591.9200,4.999521
FILLER_146_1030,VDD,Metal1,585.0200,591.4875,4.999521
FILLER_146_1022,VDD,Metal1,581.7865,591.3430,4.999521
FILLER_146_1011,VDD,Metal1,574.3800,591.4875,4.999517
FILLER_146_1002,VDD,Metal1,568.1200,591.9200,4.999517
FILLER_146_998,VDD,Metal1,567.1000,591.4875,4.999517
FILLER_146_990,VDD,Metal1,563.8665,591.3430,4.999517
FILLER_146_959,VDD,Metal1,544.3200,591.9200,4.999513
FILLER_146_955,VDD,Metal1,543.0200,591.4875,4.999513
FILLER_146_947,VDD,Metal1,539.7865,591.3430,4.999513
FILLER_146_943,VDD,Metal1,535.3600,591.9200,4.999513
FILLER_146_935,VDD,Metal1,533.0665,591.3430,4.999513
FILLER_146_919,VDD,Metal1,526.4480,591.2280,4.999522
FILLER_146_836,VDD,Metal1,476.3800,591.4875,4.999570
FILLER_146_803,VDD,Metal1,456.9600,591.9200,4.999566
FILLER_146_699,VDD,Metal1,398.7200,591.9200,4.999586
FILLER_146_689,VDD,Metal1,393.1200,591.9200,4.999586
FILLER_146_646,VDD,Metal1,369.0400,591.9200,4.999626
FILLER_146_597,VDD,Metal1,342.5400,591.4875,4.999631
FILLER_146_594,VDD,Metal1,339.6400,591.9200,4.999631
FILLER_146_457,VDD,Metal1,264.1400,591.4875,4.999559
FILLER_146_446,VDD,Metal1,256.7600,591.9200,4.999555
FILLER_146_444,VDD,Metal1,255.9200,591.9200,4.999555
FILLER_146_413,VDD,Metal1,238.5600,591.9200,4.999554
FILLER_146_373,VDD,Metal1,217.1000,591.4875,4.999554
FILLER_146_325,VDD,Metal1,189.0000,591.9200,4.999666
FILLER_146_293,VDD,Metal1,171.0800,591.9200,4.999678
FILLER_146_291,VDD,Metal1,170.2400,591.9200,4.999678
FILLER_146_287,VDD,Metal1,168.9400,591.4875,4.999678
FILLER_146_260,VDD,Metal1,153.8200,591.4875,4.999670
FILLER_146_252,VDD,Metal1,150.5865,591.3430,4.999670
FILLER_146_241,VDD,Metal1,143.1800,591.4875,4.999634
FILLER_146_217,VDD,Metal1,128.5200,591.9200,4.999633
FILLER_146_215,VDD,Metal1,127.6800,591.9200,4.999633
FILLER_146_209,VDD,Metal1,124.0400,591.9200,4.999631
FILLER_146_207,VDD,Metal1,123.2000,591.9200,4.999631
FILLER_146_203,VDD,Metal1,121.9000,591.4875,4.999631
FILLER_146_195,VDD,Metal1,118.6665,591.3430,4.999631
FILLER_146_165,VDD,Metal1,99.6800,591.9200,4.999629
FILLER_146_161,VDD,Metal1,98.3800,591.4875,4.999629
FILLER_146_153,VDD,Metal1,95.1465,591.3430,4.999629
FILLER_146_113,VDD,Metal1,70.2800,591.9200,4.999647
FILLER_146_111,VDD,Metal1,69.4400,591.9200,4.999648
FILLER_146_107,VDD,Metal1,68.1400,591.4875,4.999648
FILLER_146_101,VDD,Metal1,64.7800,591.4875,4.999650
FILLER_146_92,VDD,Metal1,58.5200,591.9200,4.999651
FILLER_146_31,VDD,Metal1,25.5800,591.4875,4.999664
FILLER_145_1608,VDD,Metal1,907.4800,584.0800,4.999786
FILLER_145_1606,VDD,Metal1,906.6400,584.0800,4.999786
FILLER_145_1542,VDD,Metal1,888.8750,584.8940,4.999786
FILLER_145_1536,VDD,Metal1,868.3800,584.5125,4.999786
FILLER_145_1472,VDD,Metal1,849.6750,584.8940,4.999786
FILLER_145_1466,VDD,Metal1,829.1800,584.5125,4.999786
FILLER_145_1402,VDD,Metal1,810.4750,584.8940,4.999786
FILLER_145_1396,VDD,Metal1,789.9800,584.5125,4.999787
FILLER_145_1332,VDD,Metal1,771.2750,584.8940,4.999786
FILLER_145_1329,VDD,Metal1,751.2400,584.0800,4.999766
FILLER_145_1262,VDD,Metal1,713.7200,584.0800,4.999750
FILLER_145_1199,VDD,Metal1,678.4400,584.0800,4.999717
FILLER_145_1197,VDD,Metal1,677.6000,584.0800,4.999717
FILLER_145_1180,VDD,Metal1,667.8000,584.0800,4.999724
FILLER_145_1103,VDD,Metal1,624.6800,584.0800,4.999700
FILLER_145_1099,VDD,Metal1,623.6600,584.5125,4.999700
FILLER_145_1020,VDD,Metal1,578.2000,584.0800,4.999529
FILLER_145_987,VDD,Metal1,560.9400,584.5125,4.999537
FILLER_145_978,VDD,Metal1,554.9600,584.0800,4.999548
FILLER_145_969,VDD,Metal1,549.6400,584.0800,4.999549
FILLER_145_965,VDD,Metal1,548.6200,584.5125,4.999549
FILLER_145_912,VDD,Metal1,517.7200,584.0800,4.999611
FILLER_145_908,VDD,Metal1,515.7600,584.0800,4.999612
FILLER_145_883,VDD,Metal1,501.4800,584.0800,4.999613
FILLER_145_853,VDD,Metal1,484.6800,584.0800,4.999619
FILLER_145_851,VDD,Metal1,483.8400,584.0800,4.999619
FILLER_145_833,VDD,Metal1,473.4800,584.0800,4.999609
FILLER_145_827,VDD,Metal1,470.1200,584.0800,4.999609
FILLER_145_781,VDD,Metal1,445.5800,584.5125,4.999605
FILLER_145_737,VDD,Metal1,420.9400,584.5125,4.999601
FILLER_145_699,VDD,Metal1,398.4400,584.0800,4.999584
FILLER_145_669,VDD,Metal1,381.6400,584.0800,4.999582
FILLER_145_636,VDD,Metal1,363.4400,584.0800,4.999588
FILLER_145_632,VDD,Metal1,362.1400,584.5125,4.999588
FILLER_145_588,VDD,Metal1,336.5600,584.0800,4.999606
FILLER_145_573,VDD,Metal1,327.8800,584.0800,4.999591
FILLER_145_571,VDD,Metal1,327.0400,584.0800,4.999591
FILLER_145_492,VDD,Metal1,282.8000,584.0800,4.999605
FILLER_145_422,VDD,Metal1,243.6000,584.0800,4.999625
FILLER_145_382,VDD,Metal1,222.1400,584.5125,4.999673
FILLER_145_352,VDD,Metal1,204.1200,584.0800,4.999681
FILLER_145_346,VDD,Metal1,201.9800,584.5125,4.999681
FILLER_145_336,VDD,Metal1,195.4400,584.0800,4.999681
FILLER_145_303,VDD,Metal1,177.9000,584.5125,4.999693
FILLER_145_295,VDD,Metal1,174.6665,584.6565,4.999693
FILLER_145_248,VDD,Metal1,148.3465,584.6565,4.999700
FILLER_145_200,VDD,Metal1,119.2800,584.0800,4.999709
FILLER_145_161,VDD,Metal1,97.1600,584.0800,4.999713
FILLER_145_159,VDD,Metal1,96.3200,584.0800,4.999713
FILLER_145_155,VDD,Metal1,95.0200,584.5125,4.999713
FILLER_145_139,VDD,Metal1,84.8400,584.0800,4.999714
FILLER_145_131,VDD,Metal1,82.8265,584.6565,4.999714
FILLER_145_77,VDD,Metal1,50.4000,584.0800,4.999739
FILLER_145_18,VDD,Metal1,17.0800,584.0800,4.999778
FILLER_145_2,VDD,Metal1,12.9280,584.7720,4.999778
FILLER_144_1609,VDD,Metal1,908.3200,584.0800,4.999786
FILLER_144_1577,VDD,Metal1,899.4755,583.3110,4.999786
FILLER_144_1571,VDD,Metal1,887.9800,583.6475,4.999786
FILLER_144_1507,VDD,Metal1,869.2750,583.2655,4.999786
FILLER_144_1501,VDD,Metal1,848.7800,583.6475,4.999786
FILLER_144_1437,VDD,Metal1,830.0750,583.2655,4.999786
FILLER_144_1431,VDD,Metal1,809.5800,583.6475,4.999786
FILLER_144_1367,VDD,Metal1,790.8750,583.2655,4.999786
FILLER_144_1363,VDD,Metal1,770.5600,584.0800,4.999786
FILLER_144_1331,VDD,Metal1,761.7155,583.3110,4.999786
FILLER_144_1294,VDD,Metal1,731.6400,584.0800,4.999764
FILLER_144_1290,VDD,Metal1,730.6200,583.6475,4.999761
FILLER_144_1274,VDD,Metal1,725.2480,583.3880,4.999761
FILLER_144_1264,VDD,Metal1,715.1200,584.0800,4.999750
FILLER_144_1215,VDD,Metal1,687.6800,584.0800,4.999717
FILLER_144_1153,VDD,Metal1,652.9600,584.0800,4.999727
FILLER_144_1124,VDD,Metal1,641.2480,583.3880,4.999728
FILLER_144_1077,VDD,Metal1,612.5865,583.5030,4.999698
FILLER_144_1046,VDD,Metal1,593.0400,584.0800,4.999521
FILLER_144_1042,VDD,Metal1,591.7400,583.6475,4.999522
FILLER_144_1013,VDD,Metal1,574.5600,584.0800,4.999534
FILLER_144_1007,VDD,Metal1,570.9200,584.0800,4.999534
FILLER_144_998,VDD,Metal1,565.8800,584.0800,4.999534
FILLER_144_996,VDD,Metal1,565.0400,584.0800,4.999534
FILLER_144_988,VDD,Metal1,562.7465,583.5030,4.999535
FILLER_144_978,VDD,Metal1,554.6800,584.0800,4.999548
FILLER_144_974,VDD,Metal1,553.6600,583.6475,4.999548
FILLER_144_957,VDD,Metal1,542.9200,584.0800,4.999591
FILLER_144_955,VDD,Metal1,542.0800,584.0800,4.999591
FILLER_144_939,VDD,Metal1,532.8400,584.0800,4.999601
FILLER_144_935,VDD,Metal1,531.8200,583.6475,4.999602
FILLER_144_921,VDD,Metal1,522.7600,584.0800,4.999602
FILLER_144_919,VDD,Metal1,521.9200,584.0800,4.999602
FILLER_144_911,VDD,Metal1,519.6265,583.5030,4.999602
FILLER_144_873,VDD,Metal1,496.1600,584.0800,4.999616
FILLER_144_838,VDD,Metal1,476.2800,584.0800,4.999612
FILLER_144_807,VDD,Metal1,459.2000,584.0800,4.999607
FILLER_144_719,VDD,Metal1,409.9200,584.0800,4.999585
FILLER_144_693,VDD,Metal1,395.3600,584.0800,4.999582
FILLER_144_645,VDD,Metal1,369.4200,583.6475,4.999587
FILLER_144_614,VDD,Metal1,351.1200,584.0800,4.999598
FILLER_144_605,VDD,Metal1,345.8000,584.0800,4.999602
FILLER_144_572,VDD,Metal1,327.3200,584.0800,4.999591
FILLER_144_475,VDD,Metal1,273.2800,584.0800,4.999610
FILLER_144_457,VDD,Metal1,264.1400,583.6475,4.999615
FILLER_144_438,VDD,Metal1,252.2800,584.0800,4.999616
FILLER_144_436,VDD,Metal1,251.4400,584.0800,4.999616
FILLER_144_387,VDD,Metal1,223.7200,584.0800,4.999671
FILLER_144_384,VDD,Metal1,222.0400,584.0800,4.999673
FILLER_144_382,VDD,Metal1,221.2000,584.0800,4.999673
FILLER_144_358,VDD,Metal1,207.7600,584.0800,4.999675
FILLER_144_317,VDD,Metal1,184.8000,584.0800,4.999685
FILLER_144_297,VDD,Metal1,173.3200,584.0800,4.999696
FILLER_144_264,VDD,Metal1,156.0600,583.6475,4.999696
FILLER_144_247,VDD,Metal1,145.3200,584.0800,4.999703
FILLER_144_244,VDD,Metal1,143.6400,584.0800,4.999704
FILLER_144_240,VDD,Metal1,142.6200,583.6475,4.999704
FILLER_144_226,VDD,Metal1,133.5600,584.0800,4.999704
FILLER_144_222,VDD,Metal1,132.5400,583.6475,4.999704
FILLER_144_174,VDD,Metal1,104.4400,584.0800,4.999713
FILLER_144_172,VDD,Metal1,103.6000,584.0800,4.999713
FILLER_144_113,VDD,Metal1,70.2800,584.0800,4.999729
FILLER_144_111,VDD,Metal1,69.4400,584.0800,4.999735
FILLER_144_107,VDD,Metal1,68.1400,583.6475,4.999736
FILLER_144_65,VDD,Metal1,52.7555,583.3110,4.999739
FILLER_144_54,VDD,Metal1,37.5200,584.0800,4.999769
FILLER_144_26,VDD,Metal1,22.7800,583.6475,4.999783
FILLER_144_18,VDD,Metal1,19.5465,583.5030,4.999779
FILLER_144_2,VDD,Metal1,12.9280,583.3880,4.999778
FILLER_143_1608,VDD,Metal1,907.4800,576.2400,4.999914
FILLER_143_1606,VDD,Metal1,906.6400,576.2400,4.999914
FILLER_143_1542,VDD,Metal1,888.8750,577.0540,4.999914
FILLER_143_1536,VDD,Metal1,868.3800,576.6725,4.999914
FILLER_143_1472,VDD,Metal1,849.6750,577.0540,4.999914
FILLER_143_1466,VDD,Metal1,829.1800,576.6725,4.999914
FILLER_143_1402,VDD,Metal1,810.4750,577.0540,4.999914
FILLER_143_1396,VDD,Metal1,789.9800,576.6725,4.999914
FILLER_143_1332,VDD,Metal1,771.2750,577.0540,4.999914
FILLER_143_1328,VDD,Metal1,750.9600,576.2400,4.999903
FILLER_143_1324,VDD,Metal1,749.6600,576.6725,4.999902
FILLER_143_1317,VDD,Metal1,744.8000,576.2400,4.999902
FILLER_143_1301,VDD,Metal1,740.3680,576.9320,4.999902
FILLER_143_1295,VDD,Metal1,732.2000,576.2400,4.999899
FILLER_143_1291,VDD,Metal1,731.1800,576.6725,4.999899
FILLER_143_1258,VDD,Metal1,711.7600,576.2400,4.999899
FILLER_143_1208,VDD,Metal1,683.7600,576.2400,4.999870
FILLER_143_1200,VDD,Metal1,681.4665,576.8165,4.999863
FILLER_143_1189,VDD,Metal1,672.8400,576.2400,4.999862
FILLER_143_1187,VDD,Metal1,672.0000,576.2400,4.999862
FILLER_143_1179,VDD,Metal1,669.7065,576.8165,4.999862
FILLER_143_1173,VDD,Metal1,663.8800,576.2400,4.999862
FILLER_143_1155,VDD,Metal1,654.0800,576.2400,4.999860
FILLER_143_1151,VDD,Metal1,652.7800,576.6725,4.999860
FILLER_143_1118,VDD,Metal1,633.3600,576.2400,4.999850
FILLER_143_1103,VDD,Metal1,624.9600,576.2400,4.999842
FILLER_143_1072,VDD,Metal1,607.6000,576.2400,4.999833
FILLER_143_1058,VDD,Metal1,599.4800,576.2400,4.999831
FILLER_143_1056,VDD,Metal1,598.6400,576.2400,4.999828
FILLER_143_1052,VDD,Metal1,597.3400,576.6725,4.999827
FILLER_143_1046,VDD,Metal1,593.9800,576.6725,4.999782
FILLER_143_1038,VDD,Metal1,590.7465,576.8165,4.999781
FILLER_143_1026,VDD,Metal1,581.8400,576.2400,4.999780
FILLER_143_1022,VDD,Metal1,580.5400,576.6725,4.999780
FILLER_143_990,VDD,Metal1,570.7555,577.0085,4.999779
FILLER_143_974,VDD,Metal1,552.4400,576.2400,4.999776
FILLER_143_972,VDD,Metal1,551.6000,576.2400,4.999776
FILLER_143_964,VDD,Metal1,549.3065,576.8165,4.999776
FILLER_143_933,VDD,Metal1,529.7600,576.2400,4.999769
FILLER_143_909,VDD,Metal1,516.0400,576.2400,4.999768
FILLER_143_898,VDD,Metal1,510.1600,576.2400,4.999765
FILLER_143_868,VDD,Metal1,494.3000,576.6725,4.999769
FILLER_143_842,VDD,Metal1,478.5200,576.2400,4.999765
FILLER_143_825,VDD,Metal1,469.0000,576.2400,4.999737
FILLER_143_823,VDD,Metal1,468.1600,576.2400,4.999737
FILLER_143_772,VDD,Metal1,439.6000,576.2400,4.999713
FILLER_143_675,VDD,Metal1,385.2800,576.2400,4.999706
FILLER_143_621,VDD,Metal1,354.7600,576.2400,4.999737
FILLER_143_562,VDD,Metal1,321.7200,576.2400,4.999739
FILLER_143_559,VDD,Metal1,320.0400,576.2400,4.999738
FILLER_143_521,VDD,Metal1,298.7600,576.2400,4.999720
FILLER_143_475,VDD,Metal1,273.2800,576.2400,4.999710
FILLER_143_422,VDD,Metal1,243.6000,576.2400,4.999704
FILLER_143_411,VDD,Metal1,237.1600,576.2400,4.999704
FILLER_143_409,VDD,Metal1,236.3200,576.2400,4.999704
FILLER_143_354,VDD,Metal1,205.2400,576.2400,4.999715
FILLER_143_352,VDD,Metal1,204.4000,576.2400,4.999715
FILLER_143_339,VDD,Metal1,196.8400,576.2400,4.999716
FILLER_143_288,VDD,Metal1,168.2800,576.2400,4.999721
FILLER_143_286,VDD,Metal1,167.4400,576.2400,4.999712
FILLER_143_282,VDD,Metal1,166.1400,576.6725,4.999712
FILLER_143_272,VDD,Metal1,161.7865,576.8165,4.999643
FILLER_143_242,VDD,Metal1,142.5200,576.2400,4.999641
FILLER_143_240,VDD,Metal1,141.6800,576.2400,4.999641
FILLER_143_236,VDD,Metal1,140.3800,576.6725,4.999641
FILLER_143_228,VDD,Metal1,137.1465,576.8165,4.999641
FILLER_143_212,VDD,Metal1,130.5280,576.9320,4.999636
FILLER_143_209,VDD,Metal1,124.0400,576.2400,4.999635
FILLER_143_201,VDD,Metal1,122.0265,576.8165,4.999630
FILLER_143_165,VDD,Metal1,99.6800,576.2400,4.999631
FILLER_143_139,VDD,Metal1,84.8400,576.2400,4.999644
FILLER_143_137,VDD,Metal1,84.0000,576.2400,4.999650
FILLER_143_133,VDD,Metal1,82.7000,576.6725,4.999657
FILLER_143_100,VDD,Metal1,64.2200,576.6725,4.999671
FILLER_143_80,VDD,Metal1,52.0800,576.2400,4.999673
FILLER_143_72,VDD,Metal1,49.7865,576.8165,4.999673
FILLER_143_69,VDD,Metal1,45.6400,576.2400,4.999673
FILLER_143_65,VDD,Metal1,44.6200,576.6725,4.999677
FILLER_143_34,VDD,Metal1,26.3200,576.2400,4.999703
FILLER_143_2,VDD,Metal1,17.4755,577.0085,4.999703
FILLER_142_1609,VDD,Metal1,908.3200,576.2400,4.999914
FILLER_142_1577,VDD,Metal1,899.4755,575.4710,4.999914
FILLER_142_1571,VDD,Metal1,887.9800,575.8075,4.999914
FILLER_142_1507,VDD,Metal1,869.2750,575.4255,4.999914
FILLER_142_1501,VDD,Metal1,848.7800,575.8075,4.999914
FILLER_142_1437,VDD,Metal1,830.0750,575.4255,4.999914
FILLER_142_1431,VDD,Metal1,809.5800,575.8075,4.999914
FILLER_142_1367,VDD,Metal1,790.8750,575.4255,4.999914
FILLER_142_1364,VDD,Metal1,770.8400,576.2400,4.999914
FILLER_142_1362,VDD,Metal1,770.0000,576.2400,4.999914
FILLER_142_1346,VDD,Metal1,765.5680,575.5480,4.999914
FILLER_142_1297,VDD,Metal1,733.6000,576.2400,4.999902
FILLER_142_1285,VDD,Metal1,726.8800,576.2400,4.999899
FILLER_142_1277,VDD,Metal1,724.5865,575.6630,4.999899
FILLER_142_1271,VDD,Metal1,718.7600,576.2400,4.999899
FILLER_142_1269,VDD,Metal1,717.9200,576.2400,4.999899
FILLER_142_1236,VDD,Metal1,700.3800,575.8075,4.999871
FILLER_142_1227,VDD,Metal1,694.1200,576.2400,4.999870
FILLER_142_1212,VDD,Metal1,688.1865,575.6630,4.999870
FILLER_142_1197,VDD,Metal1,677.6000,576.2400,4.999863
FILLER_142_1189,VDD,Metal1,675.3065,575.6630,4.999863
